�	94130	1
s	1107	1
ing	961	3
ed	673	2
re	510	2
S	487	1
t	479	1
c	474	1
in	466	2
m	399	1
B	382	1
d	380	1
con	379	3
b	377	1
M	364	1
C	361	1
f	359	1
H	352	1
al	341	2
es	341	2
ly	338	2
p	319	1
ers	299	3
er	298	2
h	280	1
F	279	1
ation	268	5
ic	263	2
r	261	1
x	260	1
G	260	1
D	255	1
P	254	1
>	244	1
un	243	2
L	241	1
W	239	1
T	239	1
0	238	1
<	233	1
l	233	1
st	230	2
ated	230	4
en	230	2
ch	229	2
ar	227	2
w	220	1
R	220	1
able	217	4
an	216	2
or	216	2
pro	204	3
g	203	1
per	202	3
tr	200	2
y	200	1
res	199	3
K	198	1
ations	195	6
n	195	1
dis	193	3
de	190	2
e	187	1
ex	182	2
ity	179	3
ant	178	3
E	177	1
a	175	1
man	175	3
on	172	2
as	168	2
ent	166	3
v	166	1
is	165	2
ad	165	2
com	164	3
th	162	2
ist	162	3
us	160	2
se	159	2
N	159	1
ating	158	5
ine	157	3
o	156	1
ies	154	3
sh	153	2
im	153	2
ate	151	3
le	151	2
ac	149	2
inter	149	5
el	147	2
at	145	2
i	144	1
Re	140	2
ive	135	3
ian	133	3
A	132	1
ro	132	2
sub	131	3
ins	131	3
J	131	1
ab	130	2
V	130	1
co	127	2
ne	126	2
out	126	3
ind	126	3
ary	126	3
ver	126	3
ings	125	4
am	124	2
ia	122	2
cr	121	2
ph	120	2
ter	119	3
Ch	118	2
sc	117	2
ass	116	3
ap	116	2
cl	115	2
ors	115	3
em	115	2
sp	114	2
ang	111	3
os	111	2
par	110	3
ie	109	2
car	109	3
end	108	3
gr	108	2
int	107	3
age	107	3
In	107	2
est	105	3
over	104	4
ical	103	4
ance	103	4
ob	103	2
pre	102	3
Con	102	3
ir	102	2
it	101	2
comp	100	4
str	99	3
St	97	2
k	95	1
ful	94	3
trans	94	5
ol	93	2
ina	93	3
ism	93	3
qu	92	2
um	91	2
Al	90	2
Sh	90	2
ally	89	4
ish	89	3
ates	89	4
fr	89	2
id	88	2
land	88	4
ence	88	4
ness	88	4
ra	87	2
ology	87	5
ions	86	4
ens	86	3
ion	85	3
led	85	3
fl	85	2
oc	84	2
pl	84	2
Type	84	4
ling	84	4
u	84	1
ge	83	2
ard	83	3
ber	83	3
br	83	2
als	83	3
les	83	3
rem	82	3
ley	82	3
app	81	3
Data	81	4
mer	81	3
ics	80	3
ton	80	3
ous	79	3
reg	79	3
ized	79	4
son	79	3
att	78	3
il	78	2
Y	78	1
he	77	2
