，	2954
的	2653
、	1183
一	937
 	836
不	756
是	739
了	736
。	674
人	612
有	528
在	486
大	445
上	407
中	383
我	369
这	357
会	349
个	336
和	315
为	311
生	303
来	302
出	295
要	293
用	268
国	268
学	266
到	266
自	258
子	254
下	252
可	251
以	249
时	247
就	247
发	247
年	239
能	239
地	239
行	237
他	221
家	219
本	218
分	213
多	209
业	208
成	203
好	202
理	201
定	201
着	201
对	195
也	195
作	194
小	192
你	191
得	191
日	189
事	188
说	186
心	184
高	183
工	183
面	182
性	182
们	180
法	179
过	177
力	177
方	172
于	171
么	168
道	167
天	167
都	166
公	164
动	164
全	162
市	161
化	161
开	161
主	160
后	159
新	159
所	159
实	156
手	155
点	155
体	154
现	152
经	151
合	148
之	147
部	145
看	145
者	144
意	144
长	143
进	140
文	140
前	138
重	138
加	137
产	137
入	136
想	136
无	136
同	134
如	134
情	134
最	133
水	132
度	131
里	131
内	129
数	127
当	126
机	126
金	126
然	125
相	125
三	125
还	123
“	123
没	122
第	121
品	120
通	120
外	120
名	120
建	120
关	118
电	117
起	116
知	116
身	116
期	115
而	114
比	114
那	113
去	113
物	113
表	112
位	112
民	111
代	110
其	109
明	109
很	109
制	109
保	109
教	108
量	107
社	106
正	106
安	106
信	105
区	105
场	105
管	104
二	104
解	103
目	102
利	102
特	102
间	101
应	100
资	100
等	99
回	99
感	98
己	97
次	97
展	97
务	97
果	96
头	96
气	95
种	94
将	93
常	93
口	93
样	91
政	90
车	90
平	89
交	89
十	89
基	88
此	88
两	88
打	87
只	86
美	85
设	85
立	85
山	85
月	84
提	84
格	84
与	83
活	83
程	83
向	83
接	83
什	83
因	82
网	82
色	82
更	81
问	81
题	81
海	81
件	80
受	80
计	80
先	80
老	80
从	78
商	78
科	78
西	78
光	77
原	76
院	76
被	75
真	75
女	75
员	75
直	75
任	75
门	75
处	75
使	74
做	74
她	73
结	73
世	73
报	73
质	73
总	73
取	72
系	71
式	71
少	71
流	71
强	71
单	71
已	70
司	70
给	70
路	70
容	70
风	70
（	70
元	69
万	69
服	69
神	69
几	69
但	68
各	68
料	68
指	67
见	67
眼	67
些	66
收	66
导	66
太	66
病	66
斯	66
：	66
话	64
变	64
价	64
东	64
记	64
技	63
育	63
考	62
集	62
术	62
规	62
造	62
专	62
四	62
书	62
并	61
把	61
别	61
注	61
师	61
线	61
增	61
？	61
放	60
算	60
反	60
清	60
源	60
尔	60
”	60
業	59
据	59
空	59
条	59
南	59
快	59
再	58
示	58
形	58
息	58
城	58
传	58
走	58
配	58
限	58
深	58
视	58
士	58
持	57
白	57
医	57
声	57
求	56
何	56
完	56
必	56
影	56
研	56
组	56
校	56
近	56
器	56
投	56
项	56
战	56
低	56
步	56
由	55
让	55
标	55
非	55
认	55
治	55
觉	55
共	55
转	55
值	55
思	54
统	54
调	54
住	54
确	54
花	54
局	54
今	53
才	53
北	53
装	53
证	53
房	53
企	52
言	52
需	52
界	52
级	52
精	52
周	52
半	52
,	52
至	51
图	51
告	51
素	51
字	51
爱	51
义	51
型	50
类	50
选	50
儿	50
达	50
委	50
血	50
每	49
引	49
办	49
较	49
音	49
观	49
省	49
克	49
及	48
整	48
具	48
参	48
存	48
像	48
消	48
运	48
论	48
带	48
切	48
联	48
首	48
助	48
又	47
始	47
究	47
效	47
备	47
节	47
根	47
越	47
易	47
五	47
复	47
怎	47
领	47
华	47
营	47
支	46
施	46
查	46
望	46
权	46
京	46
布	46
语	46
股	46
马	46
议	46
候	45
台	45
率	45
准	45
送	45
税	45
该	44
费	44
断	44
境	44
创	44
广	44
友	44
识	44
显	44
笑	44
极	44
百	44
责	44
改	43
食	43
号	43
画	43
便	43
象	43
推	43
难	43
包	43
店	43
户	43
边	43
游	43
命	43
干	43
失	43
热	43
火	43
害	43
党	43
供	42
動	42
置	42
模	42
防	42
片	42
听	42
星	42
拉	42
微	42
客	41
速	41
试	41
球	41
习	41
未	41
落	41
站	41
济	41
早	41
土	41
列	41
致	41
职	41
或	40
案	40
功	40
修	40
优	40
军	40
构	40
村	40
発	39
张	39
决	39
除	39
味	39
江	39
德	39
段	38
足	38
即	38
环	38
请	38
林	38
农	38
离	38
吃	38
石	38
红	38
款	38
适	38
田	38
千	38
初	37
例	37
死	37
排	37
古	37
远	37
争	37
間	36
王	36
队	36
际	36
演	36
喜	36
往	36
护	36
养	36
势	36
层	36
章	36
木	36
亚	36
付	35
男	35
材	35
孩	35
照	35
超	35
连	35
随	35
满	35
称	35
欢	35
积	35
销	35
预	35
充	35
久	35
県	35
時	34
它	34
乐	34
许	34
控	34
响	34
属	34
温	34
府	34
青	34
差	34
轻	34
亲	34
双	34
角	34
留	34
简	34
紧	34
况	33
州	33
历	33
细	33
维	33
宝	33
油	33
皮	33
刻	33
波	33
写	32
英	32
室	32
景	32
急	32
米	31
团	31
众	31
压	31
赛	31
福	31
范	31
居	31
短	31
举	31
実	30
则	30
找	30
長	30
依	30
群	30
约	30
仅	30
阳	30
電	30
独	30
密	30
移	30
武	30
毛	30
副	30
気	29
開	29
介	29
却	29
現	29
采	29
评	29
升	29
检	29
無	29
族	29
酒	29
黑	29
印	29
负	29
尽	29
载	29
端	29
産	29
楼	29
卫	29
巴	29
板	28
击	28
药	28
课	28
免	28
编	28
河	28
務	28
八	28
東	28
绝	28
余	28
减	28
衣	28
额	28
退	28
哈	28
；	28
态	27
答	27
版	27
待	27
钱	27
跟	27
故	27
划	27
健	27
止	27
史	27
错	27
律	27
均	27
哪	27
富	27
围	27
野	27
否	27
监	27
官	27
員	27
六	27
兴	27
察	27
博	27
七	27
抗	27
|	27
場	26
状	26
且	26
验	26
記	26
底	26
益	26
份	26
承	26
突	26
龙	26
县	26
购	26
协	26
朝	26
另	26
执	26
停	26
坚	26
货	26
酸	26
沉	26
》	26
续	25
析	25
买	25
终	25
母	25
降	25
织	25
破	25
核	25
冷	25
吸	25
症	25
灵	25
晚	25
奇	25
异	25
洗	25
杀	25
兰	25
域	24
念	24
書	24
普	24
希	24
险	24
换	24
資	24
售	24
财	24
招	24
伤	24
調	24
背	24
玩	24
右	24
川	24
休	24
夜	24
警	24
静	24
诉	24
疑	24
假	24
脱	24
報	23
般	23
予	23
康	23
读	23
黄	23
似	23
严	23
班	23
讲	23
疗	23
您	23
左	23
句	23
码	23
脑	23
結	23
倒	23
苦	23
固	23
征	23
迷	23
後	22
良	22
機	22
测	22
获	22
善	22
経	22
志	22
夫	22
車	22
云	22
培	22
令	22
飞	22
激	22
旅	22
序	22
拿	22
妈	22
艺	22
痛	22
叫	22
肉	22
松	22
呼	22
谢	22
射	22
散	22
航	22
(	22
策	21
够	21
刚	21
約	21
牌	21
融	21
卡	21
索	21
帮	21
追	21
春	21
录	21
脸	21
婚	21
互	21
罗	21
络	21
季	21
曲	21
占	21
九	21
剧	21
稳	21
汉	21
透	21
救	21
惊	21
私	20
担	20
